-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 08/15/1994 through 08/15/2024 
Location: Latitude  40.7417   Longitude 22.8516 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 233.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,QV2M,WS10M,WD10M,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF
2012,9,26,23.98,10.62,2.82,297.62,6.5,1.4
2012,9,27,23.65,10.62,2.23,206.69,8.16,0.93
2012,9,28,25.2,10.56,1.36,124.62,7.77,1.0
2012,9,29,25.33,9.95,1.66,127.44,7.97,0.91
2012,9,30,25.0,10.25,1.47,105.25,6.62,1.44
2012,10,1,23.65,8.91,1.9,96.5,8.36,0.81
2012,10,2,21.35,11.35,2.68,121.81,6.64,1.2
2012,10,3,22.44,11.47,1.62,241.75,6.29,1.24
2012,10,4,21.37,9.77,2.28,291.06,6.48,1.22
2012,10,5,21.05,8.67,1.93,138.19,7.44,1.15
2012,10,6,21.09,9.09,1.88,117.69,7.59,0.93
2012,10,7,20.46,9.34,1.79,175.56,7.75,0.87
2012,10,8,19.01,7.14,5.33,290.94,6.42,1.16
2012,10,9,16.19,7.02,2.55,109.62,2.82,1.59
2012,10,10,16.19,8.24,1.2,115.0,1.0,1.96
2012,10,11,17.35,7.87,1.84,245.25,6.47,1.05
2012,10,12,18.6,10.31,3.09,141.81,2.04,1.97
2012,10,13,20.0,10.93,1.93,145.56,5.29,1.34
2012,10,14,20.19,12.08,3.14,163.75,1.03,1.99
2012,10,15,19.71,11.9,2.92,157.94,2.23,1.4
2012,10,16,20.01,12.57,3.7,136.19,0.7,1.42
2012,10,17,20.98,10.19,1.88,292.0,7.44,0.79
2012,10,18,19.15,8.42,2.03,110.94,7.29,0.78
2012,10,19,18.8,8.85,1.75,102.25,7.75,0.68
2012,10,20,18.37,8.85,2.02,205.06,8.06,0.6
2012,10,21,16.83,7.02,2.56,73.25,6.64,0.95
2012,10,22,16.71,7.69,2.37,117.31,6.08,1.01
2012,10,23,16.74,8.12,2.34,63.12,2.91,1.51
2012,10,24,15.92,7.45,2.42,95.25,6.04,1.04
2012,10,25,15.9,8.06,1.76,158.94,5.87,1.03
2012,10,26,16.45,8.54,1.83,232.5,6.57,0.87
2012,10,27,16.97,10.62,4.76,162.0,0.43,0.79
2012,10,28,20.37,12.27,6.48,180.25,0.45,0.81
2012,10,29,19.51,11.47,5.5,200.0,3.1,1.32
2012,10,30,13.9,6.41,4.12,228.44,6.18,1.0
2012,10,31,14.2,7.08,3.23,70.88,4.81,1.2
2012,11,1,16.55,10.8,6.32,138.19,0.38,0.32
2012,11,2,17.76,9.95,2.54,283.69,6.32,0.82
2012,11,3,15.82,7.69,2.62,227.88,6.68,0.78
2012,11,4,15.46,9.16,1.23,158.06,1.88,1.93
2012,11,5,16.51,9.4,1.9,148.25,2.63,1.37
2012,11,6,18.76,10.74,2.99,216.44,2.47,1.79
2012,11,7,14.5,7.26,3.91,275.06,0.69,0.93
2012,11,8,10.25,4.46,2.88,270.0,8.12,0.43
2012,11,9,10.02,4.94,2.23,272.12,5.06,1.06
2012,11,10,10.13,5.25,3.14,192.0,7.29,0.56
2012,11,11,10.46,5.92,2.2,100.81,3.64,1.34
2012,11,12,11.78,5.86,1.02,83.38,2.22,1.76
2012,11,13,12.62,5.86,1.57,171.38,5.26,0.95
2012,11,14,11.23,6.23,3.01,76.44,0.47,0.48
2012,11,15,10.54,6.16,4.6,81.38,1.11,1.09
2012,11,16,10.92,6.9,4.49,68.31,0.63,1.07
2012,11,17,11.0,6.47,4.09,80.12,0.93,0.97
2012,11,18,9.89,6.29,2.62,84.0,0.92,0.89
2012,11,19,10.84,7.14,3.47,83.38,0.63,0.85
2012,11,20,12.79,8.61,5.92,82.69,0.3,0.35
2012,11,21,12.05,7.63,5.89,77.56,0.44,0.52
2012,11,22,10.12,5.98,3.02,83.19,2.24,1.23
2012,11,23,9.64,5.8,2.05,110.75,1.7,1.12
2012,11,24,10.03,6.23,1.8,123.06,3.32,1.08
2012,11,25,9.71,6.53,1.57,139.38,1.37,1.03
2012,11,26,9.36,6.41,0.8,158.81,2.48,1.12
2012,11,27,8.76,6.23,1.88,69.0,2.71,1.12
2012,11,28,11.55,8.67,2.17,141.81,0.51,1.01
2012,11,29,14.55,9.64,6.96,166.19,0.38,0.43
2012,11,30,12.63,7.02,3.78,172.81,5.11,0.67
2012,12,1,13.92,7.14,2.33,232.88,3.59,0.97
2012,12,2,11.22,6.9,3.73,210.56,0.26,0.3
2012,12,3,9.23,5.86,3.99,262.19,2.56,0.86
2012,12,4,3.61,2.87,6.66,284.12,6.57,0.51
2012,12,5,6.08,5.19,3.82,215.0,0.64,0.76
2012,12,6,3.55,4.27,3.47,273.25,3.92,0.84
2012,12,7,3.82,4.09,2.71,172.06,5.84,0.6
2012,12,8,7.34,5.49,6.73,137.25,0.4,0.53
2012,12,9,8.32,5.86,4.62,287.94,0.36,0.52
2012,12,10,1.15,2.99,6.47,321.5,5.99,0.58
2012,12,11,4.51,4.7,4.24,206.12,0.99,0.51
2012,12,12,0.52,2.87,5.73,329.56,4.81,0.72
2012,12,13,-0.55,2.44,4.4,250.19,6.67,0.44
2012,12,14,1.96,2.75,1.97,41.25,3.85,0.96
2012,12,15,4.08,4.7,2.04,96.19,2.67,1.07
2012,12,16,7.08,6.16,1.55,77.94,0.57,0.88
2012,12,17,7.5,6.04,2.39,221.12,1.69,1.08
2012,12,18,5.91,5.55,4.18,71.12,0.37,0.47
2012,12,19,3.74,4.39,3.98,277.81,0.92,0.83
2012,12,20,1.98,3.23,2.99,277.62,4.14,0.76
2012,12,21,2.65,3.66,1.8,240.0,1.82,1.25
2012,12,22,2.42,3.85,3.52,73.62,0.56,0.88
2012,12,23,1.01,3.17,2.36,90.69,4.14,0.92
2012,12,24,2.29,3.23,1.63,294.69,4.57,0.77
2012,12,25,5.9,4.58,1.08,207.44,6.43,0.47
2012,12,26,6.64,5.43,1.86,92.69,0.96,1.41
2012,12,27,8.11,6.16,2.01,301.44,2.24,1.04
2012,12,28,6.7,5.74,2.27,237.81,2.45,0.93
2012,12,29,6.69,5.49,6.23,62.81,0.3,0.31
2012,12,30,4.38,4.33,4.7,67.75,0.55,0.5
2012,12,31,5.83,4.7,2.16,138.56,0.84,0.8
2013,1,1,6.13,4.76,1.76,82.94,4.3,0.82
2013,1,2,6.54,5.25,1.28,134.38,2.88,0.99
2013,1,3,5.34,4.76,3.88,329.69,2.86,1.05
2013,1,4,5.24,4.64,5.47,323.5,3.16,1.19
2013,1,5,6.09,4.7,4.61,311.25,1.37,0.98
2013,1,6,3.35,3.66,6.11,291.25,4.67,0.76
2013,1,7,1.92,3.17,5.84,305.81,2.17,0.9
2013,1,8,-1.67,2.32,4.17,285.94,6.9,0.47
2013,1,9,-0.59,2.5,2.19,247.12,2.24,1.04
2013,1,10,2.48,3.48,1.85,244.56,3.11,1.32
2013,1,11,5.61,5.49,1.97,165.44,2.17,1.11
2013,1,12,3.8,4.52,4.7,228.44,2.95,0.95
2013,1,13,2.02,3.6,2.79,161.19,2.92,1.46
2013,1,14,7.91,6.1,4.45,137.5,0.6,0.87
2013,1,15,9.3,6.84,4.05,152.25,0.58,1.07
2013,1,16,10.38,6.77,5.72,175.19,3.42,1.05
2013,1,17,8.06,6.04,3.87,186.69,0.69,0.94
2013,1,18,9.51,6.41,5.8,189.75,0.77,0.8
2013,1,19,6.12,4.58,3.12,271.0,5.57,0.7
2013,1,20,8.97,6.35,2.69,175.19,0.94,1.43
2013,1,21,11.13,8.3,5.41,143.31,1.08,1.02
2013,1,22,9.43,6.77,2.95,205.38,1.32,1.07
2013,1,23,8.36,5.37,3.23,236.88,6.89,0.58
2013,1,24,7.95,6.65,4.55,156.94,0.59,0.66
2013,1,25,7.68,6.16,3.29,171.56,0.42,0.68
2013,1,26,5.2,5.0,3.9,81.62,0.75,0.89
2013,1,27,3.19,3.78,1.02,135.19,0.82,1.15
2013,1,28,3.3,3.97,1.95,253.62,4.61,1.04
2013,1,29,3.65,4.15,2.62,215.25,3.91,0.98
2013,1,30,4.48,4.09,3.6,326.81,5.82,0.74
2013,1,31,5.1,4.76,4.98,315.81,2.62,0.87
2013,2,1,6.3,3.48,2.16,269.88,6.74,0.85
2013,2,2,8.53,5.55,2.41,179.94,1.39,1.97
2013,2,3,11.32,7.32,5.63,181.94,2.8,1.32
2013,2,4,8.76,5.62,2.29,241.75,2.5,1.74
2013,2,5,6.42,4.88,2.92,174.0,7.3,0.65
2013,2,6,6.86,5.68,1.72,168.0,1.41,1.56
2013,2,7,9.44,6.96,5.71,159.81,0.41,0.59
2013,2,8,6.27,4.64,4.81,270.25,2.45,1.76
2013,2,9,4.36,4.52,2.02,149.69,1.76,1.82
2013,2,10,6.62,4.39,2.84,202.75,4.37,1.36
2013,2,11,4.72,3.6,3.32,200.06,7.34,0.7
2013,2,12,7.15,4.82,4.17,133.12,0.74,1.56
2013,2,13,9.19,6.77,6.02,143.5,1.02,1.22
2013,2,14,7.23,5.92,3.88,59.81,0.7,1.33
2013,2,15,6.47,4.82,2.25,145.75,2.62,1.41
2013,2,16,5.04,5.0,3.28,113.69,0.53,0.9
2013,2,17,4.56,4.52,2.95,93.75,1.23,1.43
2013,2,18,4.17,4.52,3.71,115.38,0.56,0.68
2013,2,19,3.76,4.7,4.92,92.94,0.52,0.74
2013,2,20,4.58,4.33,2.68,252.12,6.25,1.13
2013,2,21,6.19,5.68,4.27,115.0,0.43,0.44
2013,2,22,5.67,5.55,3.63,80.0,0.6,1.17
2013,2,23,7.54,5.92,2.37,159.88,1.05,1.48
2013,2,24,10.88,7.63,6.24,111.56,0.76,1.01
2013,2,25,12.68,8.61,6.45,119.56,0.67,1.38
2013,2,26,11.55,7.32,3.55,146.06,4.7,1.55
2013,2,27,8.64,5.74,1.88,144.25,3.46,1.54
2013,2,28,5.94,4.64,1.48,139.12,1.42,1.71
2013,3,1,6.52,4.7,1.61,261.88,7.67,0.94
2013,3,2,6.33,5.25,1.68,248.5,0.57,1.13
2013,3,3,7.08,4.88,3.41,118.56,2.48,1.41
2013,3,4,6.33,4.39,3.09,320.19,8.49,0.77
2013,3,5,5.46,4.64,3.34,113.06,3.95,1.62
2013,3,6,5.83,4.46,3.36,128.12,0.89,1.79
2013,3,7,7.83,5.8,3.34,132.06,0.61,1.12
2013,3,8,9.94,6.84,1.58,206.12,1.28,2.08
2013,3,9,10.62,7.26,1.28,163.12,1.29,1.74
2013,3,10,11.97,7.2,2.7,236.69,4.77,1.52
2013,3,11,12.74,7.32,2.23,237.69,5.87,1.55
2013,3,12,10.85,6.29,3.02,263.19,3.02,2.08
2013,3,13,10.86,6.77,3.94,191.44,1.69,2.42
2013,3,14,12.26,8.18,7.49,158.81,0.5,0.88
2013,3,15,9.72,6.23,4.15,255.56,1.72,2.26
2013,3,16,3.79,3.54,5.16,324.0,4.99,1.78
2013,3,17,3.12,3.17,3.31,257.44,9.24,0.77
2013,3,18,5.78,5.07,4.45,141.62,0.57,1.05
2013,3,19,10.46,6.47,3.26,212.44,4.82,2.01
2013,3,20,10.95,5.74,2.95,170.75,5.5,2.28
2013,3,21,12.73,8.42,3.95,151.81,1.38,1.91
2013,3,22,7.69,4.27,9.17,314.94,7.86,1.26
2013,3,23,7.55,3.78,5.02,265.0,9.85,0.78
2013,3,24,9.92,5.74,3.56,120.12,4.18,2.39
2013,3,25,11.72,7.93,8.05,118.44,0.66,1.23
2013,3,26,12.35,7.69,2.87,190.62,3.02,2.34
2013,3,27,10.43,6.96,3.34,146.44,1.84,1.82
2013,3,28,8.09,5.98,3.5,87.56,0.74,1.28
2013,3,29,8.55,6.41,4.32,104.0,0.68,1.07
2013,3,30,10.71,7.39,3.3,100.12,0.94,1.77
2013,3,31,11.99,8.48,3.61,139.19,0.67,1.28
2013,4,1,13.0,6.53,2.38,264.44,6.97,1.92
2013,4,2,12.65,6.96,3.52,156.44,0.84,1.47
2013,4,3,13.08,8.06,2.7,228.0,3.71,2.23
2013,4,4,12.84,6.59,3.69,254.56,8.22,1.46
2013,4,5,13.51,7.39,4.72,143.31,1.69,2.78
2013,4,6,15.08,8.24,2.1,106.25,5.04,2.66
2013,4,7,12.48,8.12,6.21,60.06,0.46,0.8
2013,4,8,9.27,6.04,3.67,110.75,0.74,1.47
2013,4,9,8.6,6.16,2.52,140.06,2.3,2.47
2013,4,10,12.02,7.08,1.65,150.94,2.53,3.0
2013,4,11,13.84,6.84,2.55,275.06,8.93,1.24
2013,4,12,13.54,7.39,2.63,129.81,5.14,2.96
2013,4,13,16.29,8.0,1.59,194.5,6.85,1.94
2013,4,14,13.87,8.0,2.05,172.81,4.4,2.66
2013,4,15,12.11,6.23,3.31,172.94,3.97,2.42
2013,4,16,11.41,5.98,3.58,194.06,4.61,2.51
2013,4,17,12.43,5.37,2.6,234.12,9.25,1.23
2013,4,18,12.01,5.92,2.09,124.56,6.48,2.02
2013,4,19,11.51,5.8,2.55,155.06,4.18,2.89
2013,4,20,12.63,6.53,1.52,169.56,6.57,2.11
2013,4,21,14.65,6.9,2.02,256.88,6.4,2.31
2013,4,22,14.18,7.2,3.37,144.88,4.08,3.33
2013,4,23,14.16,7.81,1.96,143.06,4.56,2.66
2013,4,24,17.18,8.24,1.56,202.69,7.39,1.96
2013,4,25,18.85,8.18,1.49,267.31,8.75,1.47
2013,4,26,19.39,8.42,1.76,164.06,9.08,1.39
2013,4,27,18.23,8.36,3.12,125.31,8.22,1.79
2013,4,28,19.14,9.03,1.67,118.69,6.12,2.84
2013,4,29,20.63,9.46,1.83,138.44,9.45,1.34
2013,4,30,21.69,9.89,2.04,91.75,9.38,1.32
2013,5,1,22.55,10.13,1.5,116.25,8.49,1.61
2013,5,2,21.19,9.16,2.74,116.0,8.9,1.4
2013,5,3,21.12,9.4,1.83,133.31,4.95,3.02
2013,5,4,22.47,9.7,1.17,235.06,6.47,2.29
2013,5,5,22.7,9.77,1.8,113.81,5.83,2.51
2013,5,6,21.33,10.31,3.51,112.88,3.95,2.44
2013,5,7,20.25,9.03,2.8,118.0,2.53,3.81
2013,5,8,18.5,9.52,4.32,91.25,1.21,2.62
2013,5,9,16.67,8.79,3.23,105.44,0.97,1.99
2013,5,10,18.62,7.75,2.66,174.56,9.61,1.45
2013,5,11,20.15,8.3,1.7,162.88,8.19,1.72
2013,5,12,18.46,9.52,0.94,205.94,1.72,2.74
2013,5,13,16.71,9.03,4.11,272.25,1.72,2.64
2013,5,14,17.31,7.93,4.16,326.62,5.94,2.62
2013,5,15,18.37,7.93,2.72,242.0,8.31,2.17
2013,5,16,18.99,8.97,2.85,129.31,1.59,3.19
2013,5,17,20.17,10.62,4.12,123.38,4.76,3.27
2013,5,18,22.94,9.89,1.88,191.06,7.94,2.24
2013,5,19,24.03,8.73,2.07,218.75,8.7,1.96
2013,5,20,23.27,9.64,2.09,179.38,6.25,2.84
2013,5,21,23.29,8.3,2.51,231.44,7.24,3.04
2013,5,22,23.12,9.89,3.43,135.44,4.12,2.8
2013,5,23,22.69,9.83,6.35,197.62,4.8,2.93
2013,5,24,20.27,8.3,4.09,249.12,6.89,2.58
2013,5,25,20.45,7.69,4.11,257.62,8.19,2.26
2013,5,26,20.59,7.2,5.26,240.56,9.2,2.03
2013,5,27,18.01,5.98,3.33,241.81,10.72,1.15
2013,5,28,19.54,7.32,3.01,121.88,6.22,2.53
2013,5,29,21.4,8.06,3.95,99.81,5.59,3.08
2013,5,30,22.9,8.36,3.55,233.88,6.65,2.52
2013,5,31,19.96,6.77,4.44,285.75,8.6,2.05
2013,6,1,18.78,6.35,3.36,221.88,8.58,1.86
2013,6,2,17.96,8.18,1.95,289.69,2.93,3.14
2013,6,3,20.18,8.0,2.39,277.12,7.84,2.03
2013,6,4,20.26,8.73,1.75,261.88,4.59,2.85
2013,6,5,19.08,8.97,1.59,243.25,3.12,3.62
2013,6,6,20.89,8.79,1.84,265.88,6.47,2.68
2013,6,7,21.84,9.52,2.05,159.75,6.4,2.59
2013,6,8,21.68,9.28,2.34,253.31,6.58,2.43
2013,6,9,22.44,9.83,1.97,170.81,6.93,2.29
2013,6,10,23.17,10.38,3.38,150.56,6.88,2.2
2013,6,11,22.01,10.93,3.22,158.88,2.24,2.95
2013,6,12,19.76,10.8,1.64,102.19,2.29,3.24
2013,6,13,20.78,10.38,2.5,150.5,2.97,3.52
2013,6,14,22.69,10.38,2.49,183.38,5.66,2.61
2013,6,15,24.71,10.5,1.97,274.0,9.41,1.69
2013,6,16,25.86,10.19,2.24,256.06,10.73,1.19
2013,6,17,27.2,10.31,1.52,184.94,9.58,1.53
2013,6,18,27.94,10.99,2.08,125.19,9.54,1.51
2013,6,19,28.5,11.78,2.05,104.0,10.22,1.25
2013,6,20,28.2,11.84,2.81,108.69,8.75,1.78
2013,6,21,26.93,11.96,2.99,132.19,8.57,1.76
2013,6,22,27.25,11.78,2.65,144.81,8.08,2.04
2013,6,23,28.88,11.78,1.74,152.94,5.16,2.4
2013,6,24,28.48,11.84,2.82,229.88,8.65,1.93
2013,6,25,28.4,11.41,2.12,161.44,10.35,1.31
2013,6,26,27.05,10.86,2.83,160.19,7.87,1.99
2013,6,27,24.56,10.62,2.67,209.5,3.99,2.63
2013,6,28,24.06,9.7,2.14,263.25,8.17,2.02
2013,6,29,24.35,11.41,3.51,161.0,4.64,2.78
2013,6,30,20.83,8.85,7.57,319.06,5.46,2.78
2013,7,1,22.55,8.18,5.66,317.19,9.86,1.48
2013,7,2,23.15,7.87,2.33,245.56,10.32,1.36
2013,7,3,24.48,9.16,1.7,109.0,10.0,1.5
2013,7,4,25.15,10.07,2.04,137.88,6.91,2.44
2013,7,5,25.76,10.44,1.7,119.19,5.63,2.69
2013,7,6,25.56,11.17,3.91,52.56,2.73,2.87
2013,7,7,26.3,10.99,3.52,119.81,5.97,2.42
2013,7,8,27.3,10.5,2.18,115.69,7.46,2.22
2013,7,9,27.13,11.35,2.49,126.25,6.22,2.45
2013,7,10,26.27,10.86,1.7,204.94,4.92,2.68
2013,7,11,26.24,11.23,1.58,139.81,6.77,2.32
2013,7,12,26.93,11.11,1.43,147.81,4.9,2.67
2013,7,13,26.78,10.19,2.15,255.69,8.66,1.76
2013,7,14,26.58,8.18,3.02,307.62,8.74,1.76
2013,7,15,26.57,8.79,1.99,215.06,7.83,2.05
2013,7,16,26.16,9.03,1.93,103.94,5.89,2.66
2013,7,17,24.13,10.13,2.31,32.81,5.74,2.41
2013,7,18,25.22,9.52,2.18,97.0,7.27,2.16
2013,7,19,26.02,9.89,2.07,136.44,6.95,2.29
2013,7,20,27.05,10.31,1.74,131.81,7.98,1.92
2013,7,21,27.82,10.8,1.53,117.5,4.56,2.6
2013,7,22,23.41,11.35,2.27,171.94,3.62,2.87
2013,7,23,24.85,10.62,1.95,142.31,8.35,1.99
2013,7,24,26.73,9.77,1.77,284.56,10.28,1.15
2013,7,25,28.32,9.16,1.6,193.19,9.22,1.44
2013,7,26,29.73,10.31,1.78,156.44,7.28,1.95
2013,7,27,28.11,10.5,2.52,132.69,8.41,1.66
2013,7,28,27.9,11.72,2.38,146.69,8.18,1.77
2013,7,29,29.24,11.66,1.82,147.62,9.2,1.35
2013,7,30,30.15,11.47,1.91,163.06,7.51,1.92
2013,7,31,28.52,12.94,1.98,234.62,5.9,2.64
2013,8,1,27.58,11.29,1.77,107.56,7.4,2.03
2013,8,2,27.92,10.93,1.95,111.31,7.27,2.16
2013,8,3,28.63,11.05,1.89,144.25,8.66,1.56
2013,8,4,30.08,10.07,2.22,94.0,9.23,1.34
2013,8,5,27.76,10.25,3.2,127.81,8.59,1.75
2013,8,6,27.8,9.83,2.68,101.62,9.36,1.26
2013,8,7,28.52,10.19,2.35,112.94,8.94,1.45
2013,8,8,28.59,9.4,2.2,121.19,9.75,1.14
2013,8,9,28.32,10.56,2.65,130.62,9.69,1.15
2013,8,10,27.48,9.28,2.64,107.94,6.87,2.49
2013,8,11,28.25,10.31,1.72,90.38,6.31,2.21
2013,8,12,28.04,10.38,2.02,130.94,6.72,2.04
2013,8,13,28.83,10.19,1.88,142.56,6.91,1.91
2013,8,14,29.26,9.83,2.35,107.62,6.98,1.96
2013,8,15,29.09,8.61,2.98,79.56,7.47,1.77
2013,8,16,28.74,10.25,3.36,69.88,4.89,2.47
2013,8,17,28.19,10.13,2.52,90.06,6.32,2.04
2013,8,18,27.6,10.25,2.05,153.5,7.3,1.69
2013,8,19,27.71,9.03,2.3,133.44,8.36,1.4
2013,8,20,27.69,9.46,2.7,115.81,6.97,1.94
2013,8,21,26.69,9.4,3.61,97.75,6.35,2.3
2013,8,22,26.3,8.42,3.08,115.06,5.28,2.76
2013,8,23,26.51,9.64,1.96,148.31,6.13,2.06
2013,8,24,26.62,10.19,3.16,156.81,4.89,2.32
2013,8,25,26.64,9.83,2.53,145.25,6.97,1.8
2013,8,26,26.82,10.93,2.67,153.06,7.49,1.6
2013,8,27,27.56,11.29,2.21,179.56,4.96,2.22
2013,8,28,27.21,13.06,1.69,172.19,3.79,2.04
2013,8,29,26.62,9.89,4.09,252.56,8.59,1.17
2013,8,30,25.73,8.91,3.03,238.25,7.25,1.63
2013,8,31,23.56,9.89,2.2,121.81,5.16,2.15
2013,9,1,23.26,10.19,2.59,141.0,4.25,2.6
2013,9,2,23.17,9.77,1.29,208.81,2.69,2.37
2013,9,3,24.31,8.73,3.18,323.94,7.6,1.44
2013,9,4,23.42,7.32,3.55,298.38,9.46,0.83
2013,9,5,22.37,9.7,2.95,149.75,9.03,0.95
2013,9,6,22.97,9.46,2.33,168.69,7.63,1.3
2013,9,7,23.69,9.64,1.88,182.88,7.76,1.39
2013,9,8,23.41,8.42,2.4,97.69,8.77,1.0
2013,9,9,22.98,9.58,3.29,145.81,6.73,1.6
2013,9,10,24.42,10.07,2.4,166.81,4.91,2.17
2013,9,11,24.77,11.11,2.53,164.38,4.8,1.96
2013,9,12,25.04,12.39,1.73,157.25,3.93,2.27
2013,9,13,24.46,11.29,2.17,268.38,5.19,1.75
2013,9,14,20.19,7.39,4.43,274.38,9.68,0.7
2013,9,15,20.86,6.84,3.08,271.81,8.8,1.07
2013,9,16,19.59,10.19,2.11,125.25,1.4,1.29
2013,9,17,20.3,9.83,2.26,245.69,4.38,2.11
2013,9,18,21.3,9.22,3.34,279.0,7.62,1.32
2013,9,19,21.19,8.12,2.36,242.31,8.49,0.88
2013,9,20,19.83,7.87,2.73,274.94,6.89,1.35
2013,9,21,19.61,7.08,2.77,261.25,8.86,0.81
2013,9,22,18.59,6.59,2.45,188.94,5.91,1.62
2013,9,23,19.16,6.71,2.29,250.25,8.03,1.06
2013,9,24,19.59,6.47,4.98,323.31,8.88,0.82
2013,9,25,20.83,7.14,2.61,260.62,9.26,0.64
2013,9,26,21.65,10.19,1.9,138.44,4.92,2.23
2013,9,27,22.15,9.22,2.34,265.88,6.77,1.32
2013,9,28,21.7,11.54,2.45,151.75,5.09,1.72
2013,9,29,21.8,11.54,2.8,159.06,4.5,1.83
2013,9,30,20.96,12.39,2.95,138.44,1.02,1.9
2013,10,1,19.57,10.25,3.52,289.31,3.62,1.97
2013,10,2,14.41,6.9,2.71,179.75,3.56,1.87
2013,10,3,12.69,5.68,1.51,71.5,3.83,1.98
2013,10,4,10.54,4.39,1.98,96.56,7.31,1.07
2013,10,5,11.01,5.19,2.12,134.06,7.43,0.93
2013,10,6,12.74,6.53,3.1,137.25,2.38,1.87
2013,10,7,13.4,6.9,2.41,121.44,1.59,2.22
2013,10,8,14.83,7.14,2.58,106.88,1.24,1.53
2013,10,9,15.12,7.93,2.78,126.88,0.75,1.4
2013,10,10,17.15,10.01,2.7,138.25,2.59,1.69
2013,10,11,17.39,11.29,2.62,119.62,0.43,0.71
2013,10,12,18.75,10.86,1.61,163.81,4.99,1.67
2013,10,13,18.81,10.93,2.7,119.62,5.34,1.38
2013,10,14,17.87,10.19,2.28,130.81,1.58,1.27
2013,10,15,18.5,10.38,2.09,144.69,1.73,1.91
2013,10,16,18.51,10.13,1.9,218.38,1.38,1.66
2013,10,17,13.69,6.41,8.57,325.5,2.79,1.83
2013,10,18,14.96,6.29,6.87,322.81,8.39,0.58
2013,10,19,14.94,5.68,2.95,274.12,8.71,0.51
2013,10,20,15.27,7.2,2.8,158.69,5.59,1.42
2013,10,21,15.05,7.81,1.48,203.06,7.15,0.83
2013,10,22,16.64,7.63,1.69,201.75,7.59,0.73
2013,10,23,17.15,8.18,2.1,87.62,7.46,0.69
2013,10,24,16.01,8.18,2.2,100.69,7.25,0.73
2013,10,25,15.62,8.12,1.61,111.25,7.52,0.63
2013,10,26,15.24,8.61,1.45,101.69,6.52,0.83
2013,10,27,15.37,8.73,1.54,197.12,6.35,0.87
2013,10,28,16.4,8.85,1.8,228.62,6.57,0.83
2013,10,29,16.52,9.09,1.38,163.19,6.42,0.9
2013,10,30,16.88,7.87,1.56,84.19,3.48,1.71
2013,10,31,16.76,7.93,2.39,83.12,3.49,1.62
2013,11,1,14.64,8.12,2.29,113.88,2.29,1.28
2013,11,2,14.42,8.0,1.49,154.62,4.19,1.2
2013,11,3,15.11,8.91,1.69,206.94,5.66,0.9
2013,11,4,15.31,9.34,1.25,185.81,1.0,1.68
2013,11,5,16.93,10.68,4.46,153.94,1.11,1.45
2013,11,6,16.44,10.93,4.82,166.38,1.12,1.36
2013,11,7,13.9,6.47,3.23,282.44,7.65,0.46
2013,11,8,14.63,8.06,1.92,146.12,6.94,0.65
2013,11,9,13.92,8.54,2.02,129.75,4.12,1.06
2013,11,10,13.89,8.85,1.97,141.31,2.69,1.63
2013,11,11,15.31,10.74,3.84,114.88,0.42,0.63
2013,11,12,16.26,10.01,5.32,107.5,0.7,1.12
2013,11,13,12.9,8.18,5.07,87.81,0.53,0.79
2013,11,14,11.16,6.9,4.84,77.25,0.52,0.81
2013,11,15,10.16,6.23,4.64,66.31,0.51,0.66
2013,11,16,9.62,5.0,3.46,91.38,1.83,1.04
2013,11,17,9.58,4.88,1.71,52.62,3.91,1.07
2013,11,18,9.56,5.55,2.62,76.25,6.14,0.61
2013,11,19,10.53,6.59,4.01,111.12,0.64,0.49
2013,11,20,13.9,8.54,5.22,153.62,1.02,0.96
2013,11,21,13.48,8.67,3.27,171.19,0.7,1.1
2013,11,22,13.03,7.69,2.09,214.75,5.71,0.66
2013,11,23,12.72,8.48,4.59,145.12,1.3,0.88
2013,11,24,10.49,7.45,3.24,203.25,0.48,0.5
2013,11,25,10.26,6.29,1.83,221.5,1.02,1.13
2013,11,26,7.44,5.74,4.29,158.12,0.65,0.79
2013,11,27,7.69,5.13,3.68,251.0,5.79,0.63
2013,11,28,4.15,3.6,3.18,283.56,6.8,0.49
2013,11,29,4.05,3.48,4.66,333.38,6.3,0.57
2013,11,30,5.5,5.13,3.64,88.06,0.54,0.81
2013,12,1,9.02,6.23,6.29,84.62,0.4,0.44
2013,12,2,8.95,6.35,3.69,199.44,0.4,0.61
2013,12,3,4.51,3.11,5.89,71.69,1.48,1.09
